location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Akita,39.7175,140.0991667,6.3,1971,4/29/71,119
Japan/Akita,39.7175,140.0991667,6.3,1972,4/22/72,113
Japan/Akita,39.7175,140.0991667,6.3,1972,4/22/72,113
Japan/Akita,39.7175,140.0991667,6.3,1973,4/23/73,113
Japan/Akita,39.7175,140.0991667,6.3,1973,4/23/73,113
Japan/Akita,39.7175,140.0991667,6.3,1974,4/30/74,120
Japan/Akita,39.7175,140.0991667,6.3,1974,4/30/74,120
Japan/Akita,39.7175,140.0991667,6.3,1975,4/25/75,115
Japan/Akita,39.7175,140.0991667,6.3,1975,4/25/75,115
Japan/Akita,39.7175,140.0991667,6.3,1976,4/28/76,119
Japan/Akita,39.7175,140.0991667,6.3,1976,4/28/76,119
Japan/Akita,39.7175,140.0991667,6.3,1977,4/27/77,117
Japan/Akita,39.7175,140.0991667,6.3,1977,4/27/77,117
Japan/Akita,39.7175,140.0991667,6.3,1978,4/30/78,120
Japan/Akita,39.7175,140.0991667,6.3,1978,4/30/78,120
Japan/Akita,39.7175,140.0991667,6.3,1979,4/25/79,115
Japan/Akita,39.7175,140.0991667,6.3,1979,4/25/79,115
Japan/Akita,39.7175,140.0991667,6.3,1980,4/28/80,119
Japan/Akita,39.7175,140.0991667,6.3,1980,4/28/80,119
Japan/Akita,39.7175,140.0991667,6.3,1981,4/27/81,117
Japan/Akita,39.7175,140.0991667,6.3,1981,4/27/81,117
Japan/Akita,39.7175,140.0991667,6.3,1982,4/24/82,114
Japan/Akita,39.7175,140.0991667,6.3,1982,4/24/82,114
Japan/Akita,39.7175,140.0991667,6.3,1983,4/19/83,109
Japan/Akita,39.7175,140.0991667,6.3,1983,4/19/83,109
Japan/Akita,39.7175,140.0991667,6.3,1984,5/5/84,126
Japan/Akita,39.7175,140.0991667,6.3,1984,5/5/84,126
Japan/Akita,39.7175,140.0991667,6.3,1985,4/23/85,113
Japan/Akita,39.7175,140.0991667,6.3,1985,4/23/85,113
Japan/Akita,39.7175,140.0991667,6.3,1986,4/25/86,115
Japan/Akita,39.7175,140.0991667,6.3,1986,4/25/86,115
Japan/Akita,39.7175,140.0991667,6.3,1987,4/21/87,111
Japan/Akita,39.7175,140.0991667,6.3,1987,4/21/87,111
Japan/Akita,39.7175,140.0991667,6.3,1988,4/28/88,119
Japan/Akita,39.7175,140.0991667,6.3,1988,4/28/88,119
Japan/Akita,39.7175,140.0991667,6.3,1989,4/15/89,105
Japan/Akita,39.7175,140.0991667,6.3,1989,4/15/89,105
Japan/Akita,39.7175,140.0991667,6.3,1990,4/13/90,103
Japan/Akita,39.7175,140.0991667,6.3,1990,4/13/90,103
Japan/Akita,39.7175,140.0991667,6.3,1991,4/22/91,112
Japan/Akita,39.7175,140.0991667,6.3,1991,4/22/91,112
Japan/Akita,39.7175,140.0991667,6.3,1992,4/22/92,113
Japan/Akita,39.7175,140.0991667,6.3,1992,4/22/92,113
Japan/Akita,39.7175,140.0991667,6.3,1993,4/24/93,114
Japan/Akita,39.7175,140.0991667,6.3,1993,4/24/93,114
Japan/Akita,39.7175,140.0991667,6.3,1994,4/24/94,114
Japan/Akita,39.7175,140.0991667,6.3,1994,4/24/94,114
Japan/Akita,39.7175,140.0991667,6.3,1995,4/23/95,113
Japan/Akita,39.7175,140.0991667,6.3,1995,4/23/95,113
Japan/Akita,39.7175,140.0991667,6.3,1996,4/30/96,121
Japan/Akita,39.7175,140.0991667,6.3,1996,4/30/96,121
Japan/Akita,39.7175,140.0991667,6.3,1997,4/22/97,112
Japan/Akita,39.7175,140.0991667,6.3,1997,4/22/97,112
Japan/Akita,39.7175,140.0991667,6.3,1998,4/16/98,106
Japan/Akita,39.7175,140.0991667,6.3,1998,4/16/98,106
Japan/Akita,39.7175,140.0991667,6.3,1999,4/20/99,110
Japan/Akita,39.7175,140.0991667,6.3,1999,4/20/99,110
Japan/Akita,39.7175,140.0991667,6.3,2000,4/25/00,116
Japan/Akita,39.7175,140.0991667,6.3,2000,4/25/00,116
Japan/Akita,39.7175,140.0991667,6.3,2001,4/18/01,108
Japan/Akita,39.7175,140.0991667,6.3,2001,4/18/01,108
Japan/Akita,39.7175,140.0991667,6.3,2002,4/12/02,102
Japan/Akita,39.7175,140.0991667,6.3,2002,4/12/02,102
Japan/Akita,39.7175,140.0991667,6.3,2003,4/21/03,111
Japan/Akita,39.7175,140.0991667,6.3,2003,4/21/03,111
Japan/Akita,39.7175,140.0991667,6.3,2004,4/16/04,107
Japan/Akita,39.7175,140.0991667,6.3,2004,4/16/04,107
Japan/Akita,39.7175,140.0991667,6.3,2005,4/28/05,118
Japan/Akita,39.7175,140.0991667,6.3,2005,4/28/05,118
Japan/Akita,39.7175,140.0991667,6.3,2006,4/26/06,116
Japan/Akita,39.7175,140.0991667,6.3,2006,4/26/06,116
Japan/Akita,39.7175,140.0991667,6.3,2007,4/23/07,113
Japan/Akita,39.7175,140.0991667,6.3,2007,4/23/07,113
Japan/Akita,39.7175,140.0991667,6.3,2008,4/15/08,106
Japan/Akita,39.7175,140.0991667,6.3,2008,4/15/08,106
Japan/Akita,39.7175,140.0991667,6.3,2009,4/19/09,109
Japan/Akita,39.7175,140.0991667,6.3,2009,4/19/09,109
Japan/Akita,39.7175,140.0991667,6.3,2010,4/28/10,118
Japan/Akita,39.7175,140.0991667,6.3,2010,4/28/10,118
Japan/Akita,39.7175,140.0991667,6.3,2011,4/27/11,117
Japan/Akita,39.7175,140.0991667,6.3,2011,4/27/11,117
Japan/Akita,39.7175,140.0991667,6.3,2012,4/26/12,117
Japan/Akita,39.7175,140.0991667,6.3,2012,4/26/12,117
Japan/Akita,39.7175,140.0991667,6.3,2013,4/29/13,119
Japan/Akita,39.7175,140.0991667,6.3,2013,4/29/13,119
Japan/Akita,39.7175,140.0991667,6.3,2014,4/24/14,114
Japan/Akita,39.7175,140.0991667,6.3,2014,4/24/14,114
Japan/Akita,39.7175,140.0991667,6.3,2015,4/15/15,105
Japan/Akita,39.7175,140.0991667,6.3,2015,4/15/15,105
Japan/Akita,39.7175,140.0991667,6.3,2016,4/19/16,110
Japan/Akita,39.7175,140.0991667,6.3,2016,4/19/16,110
Japan/Akita,39.7175,140.0991667,6.3,2017,4/19/17,109
Japan/Akita,39.7175,140.0991667,6.3,2017,4/19/17,109
Japan/Akita,39.7175,140.0991667,6.3,2018,4/20/18,110
Japan/Akita,39.7175,140.0991667,6.3,2018,4/20/18,110
Japan/Akita,39.7175,140.0991667,6.3,2019,4/20/19,110
Japan/Akita,39.7175,140.0991667,6.3,2019,4/20/19,110
Japan/Akita,39.7175,140.0991667,6.3,2020,4/15/20,106
Japan/Akita,39.7175,140.0991667,6.3,2020,4/15/20,106
Japan/Akita,39.7175,140.0991667,6.3,2021,4/7/21,97
Japan/Akita,39.7175,140.0991667,6.3,2021,4/7/21,97
Japan/Morioka,39.69833333,141.1661111,155.2,1953,5/3/53,123
Japan/Morioka,39.69833333,141.1661111,155.2,1954,4/26/54,116
Japan/Morioka,39.69833333,141.1661111,155.2,1955,4/27/55,117
Japan/Morioka,39.69833333,141.1661111,155.2,1956,4/28/56,119
Japan/Morioka,39.69833333,141.1661111,155.2,1957,5/2/57,122
Japan/Morioka,39.69833333,141.1661111,155.2,1958,4/29/58,119
Japan/Morioka,39.69833333,141.1661111,155.2,1959,4/21/59,111
Japan/Morioka,39.69833333,141.1661111,155.2,1960,4/29/60,120
Japan/Morioka,39.69833333,141.1661111,155.2,1961,4/25/61,115
Japan/Morioka,39.69833333,141.1661111,155.2,1962,4/25/62,115
Japan/Morioka,39.69833333,141.1661111,155.2,1963,4/21/63,111
Japan/Morioka,39.69833333,141.1661111,155.2,1964,4/23/64,114
Japan/Morioka,39.69833333,141.1661111,155.2,1965,5/8/65,128
Japan/Morioka,39.69833333,141.1661111,155.2,1966,4/25/66,115
Japan/Morioka,39.69833333,141.1661111,155.2,1967,4/28/67,118
Japan/Morioka,39.69833333,141.1661111,155.2,1968,4/23/68,114
Japan/Morioka,39.69833333,141.1661111,155.2,1969,4/29/69,119
Japan/Morioka,39.69833333,141.1661111,155.2,1970,5/1/70,121
Japan/Morioka,39.69833333,141.1661111,155.2,1971,4/28/71,118
Japan/Morioka,39.69833333,141.1661111,155.2,1972,4/25/72,116
Japan/Morioka,39.69833333,141.1661111,155.2,1973,4/23/73,113
Japan/Morioka,39.69833333,141.1661111,155.2,1974,5/2/74,122
Japan/Morioka,39.69833333,141.1661111,155.2,1975,4/28/75,118
Japan/Morioka,39.69833333,141.1661111,155.2,1976,5/1/76,122
Japan/Morioka,39.69833333,141.1661111,155.2,1977,5/1/77,121
Japan/Morioka,39.69833333,141.1661111,155.2,1978,5/2/78,122
Japan/Morioka,39.69833333,141.1661111,155.2,1979,4/28/79,118
Japan/Morioka,39.69833333,141.1661111,155.2,1980,5/4/80,125
Japan/Morioka,39.69833333,141.1661111,155.2,1981,4/28/81,118
Japan/Morioka,39.69833333,141.1661111,155.2,1982,4/26/82,116
Japan/Morioka,39.69833333,141.1661111,155.2,1983,4/22/83,112
Japan/Morioka,39.69833333,141.1661111,155.2,1984,5/9/84,130
Japan/Morioka,39.69833333,141.1661111,155.2,1985,4/29/85,119
Japan/Morioka,39.69833333,141.1661111,155.2,1986,5/1/86,121
Japan/Morioka,39.69833333,141.1661111,155.2,1987,4/30/87,120
Japan/Morioka,39.69833333,141.1661111,155.2,1988,4/30/88,121
Japan/Morioka,39.69833333,141.1661111,155.2,1989,4/18/89,108
Japan/Morioka,39.69833333,141.1661111,155.2,1990,4/21/90,111
Japan/Morioka,39.69833333,141.1661111,155.2,1991,4/24/91,114
Japan/Morioka,39.69833333,141.1661111,155.2,1992,4/26/92,117
Japan/Morioka,39.69833333,141.1661111,155.2,1993,4/27/93,117
Japan/Morioka,39.69833333,141.1661111,155.2,1994,4/25/94,115
Japan/Morioka,39.69833333,141.1661111,155.2,1995,4/28/95,118
Japan/Morioka,39.69833333,141.1661111,155.2,1996,5/1/96,122
Japan/Morioka,39.69833333,141.1661111,155.2,1997,4/28/97,118
Japan/Morioka,39.69833333,141.1661111,155.2,1998,4/16/98,106
Japan/Morioka,39.69833333,141.1661111,155.2,1999,4/23/99,113
Japan/Morioka,39.69833333,141.1661111,155.2,2000,4/29/00,120
Japan/Morioka,39.69833333,141.1661111,155.2,2001,4/18/01,108
Japan/Morioka,39.69833333,141.1661111,155.2,2002,4/16/02,106
Japan/Morioka,39.69833333,141.1661111,155.2,2003,4/21/03,111
Japan/Morioka,39.69833333,141.1661111,155.2,2004,4/17/04,108
Japan/Morioka,39.69833333,141.1661111,155.2,2005,4/27/05,117
Japan/Morioka,39.69833333,141.1661111,155.2,2006,4/30/06,120
Japan/Morioka,39.69833333,141.1661111,155.2,2007,4/29/07,119
Japan/Morioka,39.69833333,141.1661111,155.2,2008,4/17/08,108
Japan/Morioka,39.69833333,141.1661111,155.2,2009,4/18/09,108
Japan/Morioka,39.69833333,141.1661111,155.2,2010,5/2/10,122
Japan/Morioka,39.69833333,141.1661111,155.2,2011,4/29/11,119
Japan/Morioka,39.69833333,141.1661111,155.2,2012,4/28/12,119
Japan/Morioka,39.69833333,141.1661111,155.2,2013,5/2/13,122
Japan/Morioka,39.69833333,141.1661111,155.2,2014,4/21/14,111
Japan/Morioka,39.69833333,141.1661111,155.2,2015,4/16/15,106
Japan/Morioka,39.69833333,141.1661111,155.2,2016,4/18/16,109
Japan/Morioka,39.69833333,141.1661111,155.2,2017,4/24/17,114
Japan/Morioka,39.69833333,141.1661111,155.2,2018,4/20/18,110
Japan/Morioka,39.69833333,141.1661111,155.2,2019,4/22/19,112
Japan/Morioka,39.69833333,141.1661111,155.2,2020,4/20/20,111
Japan/Morioka,39.69833333,141.1661111,155.2,2021,4/13/21,103
Japan/Miyako,39.64694444,141.9658333,42.47,1953,4/29/53,119
Japan/Miyako,39.64694444,141.9658333,42.47,1954,4/20/54,110
Japan/Miyako,39.64694444,141.9658333,42.47,1955,4/16/55,106
Japan/Miyako,39.64694444,141.9658333,42.47,1956,4/23/56,114
Japan/Miyako,39.64694444,141.9658333,42.47,1957,4/23/57,113
Japan/Miyako,39.64694444,141.9658333,42.47,1958,4/24/58,114
Japan/Miyako,39.64694444,141.9658333,42.47,1959,4/19/59,109
Japan/Miyako,39.64694444,141.9658333,42.47,1960,4/26/60,117
Japan/Miyako,39.64694444,141.9658333,42.47,1961,4/22/61,112
Japan/Miyako,39.64694444,141.9658333,42.47,1962,4/21/62,111
Japan/Miyako,39.64694444,141.9658333,42.47,1963,4/18/63,108
Japan/Miyako,39.64694444,141.9658333,42.47,1964,4/24/64,115
Japan/Miyako,39.64694444,141.9658333,42.47,1965,5/4/65,124
Japan/Miyako,39.64694444,141.9658333,42.47,1966,4/25/66,115
Japan/Miyako,39.64694444,141.9658333,42.47,1967,4/26/67,116
Japan/Miyako,39.64694444,141.9658333,42.47,1968,4/22/68,113
Japan/Miyako,39.64694444,141.9658333,42.47,1969,4/26/69,116
Japan/Miyako,39.64694444,141.9658333,42.47,1970,5/3/70,123
Japan/Miyako,39.64694444,141.9658333,42.47,1971,4/22/71,112
Japan/Miyako,39.64694444,141.9658333,42.47,1972,4/25/72,116
Japan/Miyako,39.64694444,141.9658333,42.47,1973,4/21/73,111
Japan/Miyako,39.64694444,141.9658333,42.47,1974,4/28/74,118
Japan/Miyako,39.64694444,141.9658333,42.47,1975,4/26/75,116
Japan/Miyako,39.64694444,141.9658333,42.47,1976,4/26/76,117
Japan/Miyako,39.64694444,141.9658333,42.47,1977,4/28/77,118
Japan/Miyako,39.64694444,141.9658333,42.47,1978,5/1/78,121
Japan/Miyako,39.64694444,141.9658333,42.47,1979,4/25/79,115
Japan/Miyako,39.64694444,141.9658333,42.47,1980,4/30/80,121
Japan/Miyako,39.64694444,141.9658333,42.47,1981,4/25/81,115
Japan/Miyako,39.64694444,141.9658333,42.47,1982,4/25/82,115
Japan/Miyako,39.64694444,141.9658333,42.47,1983,4/21/83,111
Japan/Miyako,39.64694444,141.9658333,42.47,1984,5/19/84,140
Japan/Miyako,39.64694444,141.9658333,42.47,1985,4/26/85,116
Japan/Miyako,39.64694444,141.9658333,42.47,1986,4/28/86,118
Japan/Miyako,39.64694444,141.9658333,42.47,1987,4/22/87,112
Japan/Miyako,39.64694444,141.9658333,42.47,1988,4/27/88,118
Japan/Miyako,39.64694444,141.9658333,42.47,1989,4/17/89,107
Japan/Miyako,39.64694444,141.9658333,42.47,1990,4/15/90,105
Japan/Miyako,39.64694444,141.9658333,42.47,1991,4/21/91,111
Japan/Miyako,39.64694444,141.9658333,42.47,1992,4/24/92,115
Japan/Miyako,39.64694444,141.9658333,42.47,1993,4/23/93,113
Japan/Miyako,39.64694444,141.9658333,42.47,1994,4/22/94,112
Japan/Miyako,39.64694444,141.9658333,42.47,1995,4/25/95,115
Japan/Miyako,39.64694444,141.9658333,42.47,1996,4/28/96,119
Japan/Miyako,39.64694444,141.9658333,42.47,1997,4/26/97,116
Japan/Miyako,39.64694444,141.9658333,42.47,1998,4/19/98,109
Japan/Miyako,39.64694444,141.9658333,42.47,1999,4/20/99,110
Japan/Miyako,39.64694444,141.9658333,42.47,2000,4/27/00,118
Japan/Miyako,39.64694444,141.9658333,42.47,2001,4/17/01,107
Japan/Miyako,39.64694444,141.9658333,42.47,2002,4/13/02,103
Japan/Miyako,39.64694444,141.9658333,42.47,2003,4/19/03,109
Japan/Miyako,39.64694444,141.9658333,42.47,2004,4/14/04,105
Japan/Miyako,39.64694444,141.9658333,42.47,2005,4/24/05,114
Japan/Miyako,39.64694444,141.9658333,42.47,2006,4/28/06,118
Japan/Miyako,39.64694444,141.9658333,42.47,2007,4/27/07,117
Japan/Sakata,38.90861111,139.8433333,3.14,1953,4/22/53,112
Japan/Sakata,38.90861111,139.8433333,3.14,1954,4/18/54,108
Japan/Sakata,38.90861111,139.8433333,3.14,1955,4/15/55,105
Japan/Sakata,38.90861111,139.8433333,3.14,1956,4/21/56,112
Japan/Sakata,38.90861111,139.8433333,3.14,1957,4/23/57,113
Japan/Sakata,38.90861111,139.8433333,3.14,1958,4/22/58,112
Japan/Sakata,38.90861111,139.8433333,3.14,1959,4/12/59,102
Japan/Sakata,38.90861111,139.8433333,3.14,1960,4/21/60,112
Japan/Sakata,38.90861111,139.8433333,3.14,1961,4/20/61,110
Japan/Sakata,38.90861111,139.8433333,3.14,1962,4/22/62,112
Japan/Sakata,38.90861111,139.8433333,3.14,1963,4/18/63,108
Japan/Sakata,38.90861111,139.8433333,3.14,1964,4/18/64,109
Japan/Sakata,38.90861111,139.8433333,3.14,1965,5/2/65,122
Japan/Sakata,38.90861111,139.8433333,3.14,1966,4/21/66,111
Japan/Sakata,38.90861111,139.8433333,3.14,1967,4/20/67,110
Japan/Sakata,38.90861111,139.8433333,3.14,1968,4/19/68,110
Japan/Sakata,38.90861111,139.8433333,3.14,1969,4/25/69,115
Japan/Sakata,38.90861111,139.8433333,3.14,1970,4/27/70,117
Japan/Sakata,38.90861111,139.8433333,3.14,1971,4/24/71,114
Japan/Sakata,38.90861111,139.8433333,3.14,1972,4/19/72,110
Japan/Sakata,38.90861111,139.8433333,3.14,1973,4/21/73,111
Japan/Sakata,38.90861111,139.8433333,3.14,1974,4/26/74,116
Japan/Sakata,38.90861111,139.8433333,3.14,1975,4/20/75,110
Japan/Sakata,38.90861111,139.8433333,3.14,1976,4/22/76,113
Japan/Sakata,38.90861111,139.8433333,3.14,1977,4/20/77,110
Japan/Sakata,38.90861111,139.8433333,3.14,1978,4/25/78,115
Japan/Sakata,38.90861111,139.8433333,3.14,1979,4/21/79,111
Japan/Sakata,38.90861111,139.8433333,3.14,1980,4/24/80,115
Japan/Sakata,38.90861111,139.8433333,3.14,1981,4/22/81,112
Japan/Sakata,38.90861111,139.8433333,3.14,1982,4/19/82,109
Japan/Sakata,38.90861111,139.8433333,3.14,1983,4/18/83,108
Japan/Sakata,38.90861111,139.8433333,3.14,1984,5/1/84,122
Japan/Sakata,38.90861111,139.8433333,3.14,1985,4/19/85,109
Japan/Sakata,38.90861111,139.8433333,3.14,1986,4/23/86,113
Japan/Sakata,38.90861111,139.8433333,3.14,1987,4/18/87,108
Japan/Sakata,38.90861111,139.8433333,3.14,1988,4/26/88,117
Japan/Sakata,38.90861111,139.8433333,3.14,1989,4/11/89,101
Japan/Sakata,38.90861111,139.8433333,3.14,1990,4/11/90,101
Japan/Sakata,38.90861111,139.8433333,3.14,1991,4/17/91,107
Japan/Sakata,38.90861111,139.8433333,3.14,1992,4/16/92,107
Japan/Sakata,38.90861111,139.8433333,3.14,1993,4/20/93,110
Japan/Sakata,38.90861111,139.8433333,3.14,1994,4/19/94,109
Japan/Sakata,38.90861111,139.8433333,3.14,1995,4/20/95,110
Japan/Sakata,38.90861111,139.8433333,3.14,1996,4/25/96,116
Japan/Sakata,38.90861111,139.8433333,3.14,1997,4/18/97,108
Japan/Sakata,38.90861111,139.8433333,3.14,1998,4/13/98,103
Japan/Sakata,38.90861111,139.8433333,3.14,1999,4/18/99,108
Japan/Sakata,38.90861111,139.8433333,3.14,2000,4/22/00,113
Japan/Sakata,38.90861111,139.8433333,3.14,2001,4/15/01,105
Japan/Sakata,38.90861111,139.8433333,3.14,2002,4/8/02,98
Japan/Sakata,38.90861111,139.8433333,3.14,2003,4/16/03,106
Japan/Sakata,38.90861111,139.8433333,3.14,2004,4/12/04,103
Japan/Sakata,38.90861111,139.8433333,3.14,2005,4/25/05,115
Japan/Sakata,38.90861111,139.8433333,3.14,2006,4/21/06,111
Japan/Sakata,38.90861111,139.8433333,3.14,2007,4/19/07,109
Japan/Sakata,38.90861111,139.8433333,3.14,2008,4/13/08,104
Japan/Sakata,38.90861111,139.8433333,3.14,2009,4/14/09,104
Japan/Yamagata,38.25555556,140.3461111,152.5,1953,4/27/53,117
Japan/Yamagata,38.25555556,140.3461111,152.5,1954,4/18/54,108
Japan/Yamagata,38.25555556,140.3461111,152.5,1955,4/15/55,105
Japan/Yamagata,38.25555556,140.3461111,152.5,1956,4/21/56,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1957,4/27/57,117
Japan/Yamagata,38.25555556,140.3461111,152.5,1958,4/23/58,113
Japan/Yamagata,38.25555556,140.3461111,152.5,1959,4/16/59,106
Japan/Yamagata,38.25555556,140.3461111,152.5,1960,4/24/60,115
Japan/Yamagata,38.25555556,140.3461111,152.5,1961,4/21/61,111
Japan/Yamagata,38.25555556,140.3461111,152.5,1962,4/22/62,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1963,4/17/63,107
Japan/Yamagata,38.25555556,140.3461111,152.5,1964,4/17/64,108
Japan/Yamagata,38.25555556,140.3461111,152.5,1965,5/2/65,122
Japan/Yamagata,38.25555556,140.3461111,152.5,1966,4/22/66,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1967,4/24/67,114
Japan/Yamagata,38.25555556,140.3461111,152.5,1968,4/21/68,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1969,4/24/69,114
Japan/Yamagata,38.25555556,140.3461111,152.5,1970,4/28/70,118
Japan/Yamagata,38.25555556,140.3461111,152.5,1971,4/23/71,113
Japan/Yamagata,38.25555556,140.3461111,152.5,1972,4/17/72,108
Japan/Yamagata,38.25555556,140.3461111,152.5,1973,4/21/73,111
Japan/Yamagata,38.25555556,140.3461111,152.5,1974,4/28/74,118
Japan/Yamagata,38.25555556,140.3461111,152.5,1975,4/22/75,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1976,4/23/76,114
Japan/Yamagata,38.25555556,140.3461111,152.5,1977,4/22/77,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1978,4/27/78,117
Japan/Yamagata,38.25555556,140.3461111,152.5,1979,4/20/79,110
Japan/Yamagata,38.25555556,140.3461111,152.5,1980,4/27/80,118
Japan/Yamagata,38.25555556,140.3461111,152.5,1981,4/26/81,116
Japan/Yamagata,38.25555556,140.3461111,152.5,1982,4/21/82,111
Japan/Yamagata,38.25555556,140.3461111,152.5,1983,4/18/83,108
Japan/Yamagata,38.25555556,140.3461111,152.5,1984,5/4/84,125
Japan/Yamagata,38.25555556,140.3461111,152.5,1985,4/22/85,112
Japan/Yamagata,38.25555556,140.3461111,152.5,1986,4/24/86,114
Japan/Yamagata,38.25555556,140.3461111,152.5,1987,4/18/87,108
Japan/Yamagata,38.25555556,140.3461111,152.5,1988,4/27/88,118
Japan/Yamagata,38.25555556,140.3461111,152.5,1989,4/13/89,103
Japan/Yamagata,38.25555556,140.3461111,152.5,1990,4/12/90,102
Japan/Yamagata,38.25555556,140.3461111,152.5,1991,4/17/91,107
Japan/Yamagata,38.25555556,140.3461111,152.5,1992,4/16/92,107
Japan/Yamagata,38.25555556,140.3461111,152.5,1993,4/20/93,110
Japan/Yamagata,38.25555556,140.3461111,152.5,1994,4/18/94,108
Japan/Yamagata,38.25555556,140.3461111,152.5,1995,4/21/95,111
Japan/Yamagata,38.25555556,140.3461111,152.5,1996,4/25/96,116
Japan/Yamagata,38.25555556,140.3461111,152.5,1997,4/19/97,109
Japan/Yamagata,38.25555556,140.3461111,152.5,1998,4/13/98,103
Japan/Yamagata,38.25555556,140.3461111,152.5,1999,4/18/99,108
Japan/Yamagata,38.25555556,140.3461111,152.5,2000,4/24/00,115
Japan/Yamagata,38.25555556,140.3461111,152.5,2001,4/15/01,105
Japan/Yamagata,38.25555556,140.3461111,152.5,2002,4/6/02,96
Japan/Yamagata,38.25555556,140.3461111,152.5,2003,4/17/03,107
Japan/Yamagata,38.25555556,140.3461111,152.5,2004,4/13/04,104
Japan/Yamagata,38.25555556,140.3461111,152.5,2005,4/23/05,113
Japan/Yamagata,38.25555556,140.3461111,152.5,2006,4/23/06,113
Japan/Yamagata,38.25555556,140.3461111,152.5,2007,4/19/07,109
Japan/Yamagata,38.25555556,140.3461111,152.5,2008,4/16/08,107
Japan/Yamagata,38.25555556,140.3461111,152.5,2009,4/13/09,103
Japan/Yamagata,38.25555556,140.3461111,152.5,2010,4/25/10,115
Japan/Yamagata,38.25555556,140.3461111,152.5,2011,4/25/11,115
Japan/Yamagata,38.25555556,140.3461111,152.5,2012,4/26/12,117
Japan/Yamagata,38.25555556,140.3461111,152.5,2013,4/19/13,109
Japan/Yamagata,38.25555556,140.3461111,152.5,2014,4/17/14,107
Japan/Yamagata,38.25555556,140.3461111,152.5,2015,4/15/15,105
Japan/Yamagata,38.25555556,140.3461111,152.5,2016,4/10/16,101
Japan/Yamagata,38.25555556,140.3461111,152.5,2017,4/17/17,107
Japan/Yamagata,38.25555556,140.3461111,152.5,2018,4/11/18,101
Japan/Yamagata,38.25555556,140.3461111,152.5,2019,4/17/19,107
Japan/Yamagata,38.25555556,140.3461111,152.5,2020,4/9/20,100
Japan/Yamagata,38.25555556,140.3461111,152.5,2021,4/5/21,95
Japan/Sendai,38.26194444,140.8966667,38.85,1953,4/17/53,107
Japan/Sendai,38.26222222,140.8966667,37.9,1953,4/17/53,107
Japan/Sendai,38.26194444,140.8966667,38.85,1954,4/12/54,102
Japan/Sendai,38.26222222,140.8966667,37.9,1954,4/12/54,102
Japan/Sendai,38.26194444,140.8966667,38.85,1955,4/16/55,106
Japan/Sendai,38.26222222,140.8966667,37.9,1955,4/16/55,106
Japan/Sendai,38.26194444,140.8966667,38.85,1956,4/19/56,110
Japan/Sendai,38.26222222,140.8966667,37.9,1956,4/19/56,110
Japan/Sendai,38.26194444,140.8966667,38.85,1957,4/21/57,111
Japan/Sendai,38.26222222,140.8966667,37.9,1957,4/21/57,111
Japan/Sendai,38.26194444,140.8966667,38.85,1958,4/15/58,105
Japan/Sendai,38.26222222,140.8966667,37.9,1958,4/15/58,105
Japan/Sendai,38.26194444,140.8966667,38.85,1959,4/10/59,100
Japan/Sendai,38.26222222,140.8966667,37.9,1959,4/10/59,100
Japan/Sendai,38.26194444,140.8966667,38.85,1960,4/17/60,108
Japan/Sendai,38.26222222,140.8966667,37.9,1960,4/17/60,108
Japan/Sendai,38.26194444,140.8966667,38.85,1961,4/16/61,106
Japan/Sendai,38.26222222,140.8966667,37.9,1961,4/16/61,106
Japan/Sendai,38.26194444,140.8966667,38.85,1962,4/21/62,111
Japan/Sendai,38.26222222,140.8966667,37.9,1962,4/21/62,111
Japan/Sendai,38.26194444,140.8966667,38.85,1963,4/18/63,108
Japan/Sendai,38.26222222,140.8966667,37.9,1963,4/18/63,108
Japan/Sendai,38.26194444,140.8966667,38.85,1964,4/19/64,110
Japan/Sendai,38.26222222,140.8966667,37.9,1964,4/19/64,110
